Date Time,Station ID,Expected Station Size,Total Docks Installed,Number of Faulty Docks,Total Bikes At Station Per Model,Number of Available Bikes Per Model,Number of Inoperative Bikes Per Model,Geofence Occupancy Ratio,Geofence Capacity,Geofence Total Bikes,Geofence Available Bikes,Geofence Operative Bikes,Geofence Inoperative Bikes,Station Groups,Station Cluster,Station Crown
2025-12-11 00:00:27,43,19,15,0,"fit: 2, efit: 2","fit: 2, efit: 1",,,,0,0,0,0,2,,
2025-12-11 10:42:42,43,19,15,0,"fit: 1, efit: 1","fit: 1, efit: 1",,,,0,0,0,0,2,,
2025-12-11 10:43:47,43,19,15,0,"fit: 2, efit: 2","fit: 2, efit: 1",,,,0,0,0,0,2,,
2025-12-11 10:52:45,43,19,15,0,"fit: 2, efit: 1","fit: 2, efit: 1",,,,0,0,0,0,2,,
2025-12-12 00:02:32,43,19,15,0,"fit: 2, efit: 1","fit: 2, efit: 1",,,,0,0,0,0,2,,
2025-12-12 10:24:03,43,19,15,0,"fit: 2, efit: 2","fit: 2, efit: 2",,,,0,0,0,0,2,,
2025-12-12 19:33:21,43,19,15,0,"fit: 2, efit: 2","fit: 2, efit: 1",,,,0,0,0,0,2,,
2025-12-12 23:49:04,43,19,15,0,"fit: 2, efit: 1",fit: 2,,,,0,0,0,0,2,,
2025-12-13 00:01:01,43,19,15,0,"fit: 2, efit: 1",fit: 2,,,,0,0,0,0,2,,
2025-12-14 00:00:34,43,19,15,0,"fit: 2, efit: 1",fit: 2,,,,0,0,0,0,2,,
2025-12-14 16:39:32,43,19,15,0,"fit: 2, efit: 2","fit: 2, efit: 1",,,,0,0,0,0,2,,
2025-12-14 18:19:56,43,19,15,0,"fit: 2, efit: 2","fit: 2, efit: 1",efit: 1,,,0,0,0,0,2,,
2025-12-15 00:01:19,43,19,15,0,"fit: 2, efit: 2","fit: 2, efit: 1",efit: 1,,,0,0,0,0,2,,
2025-12-16 00:02:02,43,19,15,0,"fit: 2, efit: 2","fit: 2, efit: 1",efit: 1,,,0,0,0,0,2,,
2025-12-16 11:43:50,43,19,15,0,,,,,,0,0,0,0,2,,
2025-12-16 11:49:35,43,19,15,0,"fit: 1, efit: 1","fit: 1, efit: 1",,,,0,0,0,0,2,,
2025-12-16 11:50:50,43,19,15,0,"fit: 2, efit: 1","fit: 2, efit: 1",,,,0,0,0,0,2,,
2025-12-16 11:53:52,43,19,15,0,"fit: 2, efit: 2","fit: 2, efit: 2",,,,0,0,0,0,2,,
2025-12-16 16:24:35,43,19,15,0,"fit: 2, efit: 2","fit: 2, efit: 1",,,,0,0,0,0,2,,
2025-12-17 00:00:47,43,19,15,0,"fit: 2, efit: 2","fit: 2, efit: 1",,,,0,0,0,0,2,,
2025-12-18 00:01:53,43,19,15,0,"fit: 2, efit: 2","fit: 2, efit: 1",,,,0,0,0,0,2,,
2025-12-18 13:21:35,43,19,15,0,"fit: 2, efit: 2","fit: 2, efit: 1",efit: 1,,,0,0,0,0,2,,
2025-12-18 14:46:48,43,19,15,0,"fit: 2, efit: 2","fit: 2, efit: 2",,,,0,0,0,0,2,,
2025-12-18 14:51:49,43,19,15,0,"fit: 2, efit: 1","fit: 2, efit: 1",,,,0,0,0,0,2,,
2025-12-19 00:01:04,43,19,15,0,"fit: 2, efit: 1","fit: 2, efit: 1",,,,0,0,0,0,2,,
2025-12-19 10:53:52,43,19,15,0,"fit: 2, efit: 2","fit: 2, efit: 2",,,,0,0,0,0,2,,
2025-12-19 22:46:15,43,19,15,0,"fit: 2, efit: 2","fit: 2, efit: 1",,,,0,0,0,0,2,,
2025-12-19 22:49:50,43,19,15,0,"fit: 2, efit: 2","fit: 2, efit: 2",,,,0,0,0,0,2,,
2025-12-20 00:00:01,43,19,15,0,"fit: 2, efit: 2","fit: 2, efit: 2",,,,0,0,0,0,2,,
2025-12-20 00:40:08,43,19,15,0,"fit: 2, efit: 1","fit: 2, efit: 1",,,,0,0,0,0,2,,
2025-12-21 00:00:31,43,19,15,0,"fit: 2, efit: 1","fit: 2, efit: 1",,,,0,0,0,0,2,,
2025-12-21 19:22:05,43,19,15,0,"fit: 2, efit: 2","fit: 2, efit: 2",,,,0,0,0,0,2,,
2025-12-22 00:01:04,43,19,15,0,"fit: 2, efit: 2","fit: 2, efit: 2",,,,0,0,0,0,2,,
2025-12-22 03:49:42,43,19,15,0,"fit: 2, efit: 1","fit: 2, efit: 1",,,,0,0,0,0,2,,
2025-12-23 00:00:55,43,19,15,0,"fit: 2, efit: 1","fit: 2, efit: 1",,,,0,0,0,0,2,,
2025-12-24 00:00:37,43,19,15,0,"fit: 2, efit: 1","fit: 2, efit: 1",,,,0,0,0,0,2,,
2025-12-25 00:00:25,43,19,15,0,"fit: 2, efit: 1","fit: 2, efit: 1",,,,0,0,0,0,2,,
2025-12-26 00:00:14,43,19,15,0,"fit: 2, efit: 1","fit: 2, efit: 1",,,,0,0,0,0,2,,
2025-12-26 14:25:47,43,19,15,0,"fit: 2, efit: 1",fit: 2,,,,0,0,0,0,2,,
2025-12-27 00:00:05,43,19,15,0,"fit: 2, efit: 1",fit: 2,,,,0,0,0,0,2,,
2025-12-28 00:00:49,43,19,15,0,"fit: 2, efit: 1",fit: 2,,,,0,0,0,0,2,,
2025-12-28 11:02:08,43,19,15,0,"fit: 2, efit: 1",fit: 2,efit: 1,,,0,0,0,0,2,,
2025-12-28 11:27:13,43,19,15,0,"fit: 2, efit: 1",fit: 2,,,,0,0,0,0,2,,
2025-12-28 11:52:18,43,19,15,0,"fit: 2, efit: 1",fit: 2,efit: 1,,,0,0,0,0,2,,
2025-12-29 00:00:07,43,19,15,0,"fit: 2, efit: 1",fit: 2,efit: 1,,,0,0,0,0,2,,
2025-12-29 10:10:55,43,19,15,0,"fit: 2, efit: 1","fit: 2, efit: 1",,,,0,0,0,0,2,,
2025-12-30 00:01:25,43,19,15,0,"fit: 2, efit: 1","fit: 2, efit: 1",,,,0,0,0,0,2,,
2025-12-31 00:00:05,43,19,15,0,"fit: 2, efit: 1","fit: 2, efit: 1",,,,0,0,0,0,2,,
2026-01-01 00:01:50,43,19,15,0,"fit: 2, efit: 1","fit: 2, efit: 1",,,,0,0,0,0,2,,
2026-01-02 00:00:46,43,19,15,0,"fit: 2, efit: 1","fit: 2, efit: 1",,,,0,0,0,0,2,,
2026-01-03 00:01:06,43,19,15,0,"fit: 2, efit: 1","fit: 2, efit: 1",,,,0,0,0,0,2,,
2026-01-04 00:03:35,43,19,15,0,"fit: 2, efit: 1","fit: 2, efit: 1",,,,0,0,0,0,2,,
2026-01-05 00:02:34,43,19,15,0,"fit: 2, efit: 1","fit: 2, efit: 1",,,,0,0,0,0,2,,
2026-01-05 07:59:37,43,19,15,0,"fit: 2, efit: 2","fit: 2, efit: 2",,,,0,0,0,0,2,,
2026-01-05 08:03:52,43,19,15,0,"fit: 2, efit: 1","fit: 2, efit: 1",,,,0,0,0,0,2,,
2026-01-05 11:40:13,43,19,15,0,"fit: 2, efit: 2","fit: 2, efit: 2",,,,0,0,0,0,2,,
2026-01-05 20:52:37,43,19,15,0,"fit: 2, efit: 2","fit: 2, efit: 1",,,,0,0,0,0,2,,
2026-01-06 00:01:33,43,19,15,0,"fit: 2, efit: 2","fit: 2, efit: 1",,,,0,0,0,0,2,,
2026-01-06 11:18:53,43,19,15,0,"fit: 2, efit: 3","fit: 2, efit: 2",,,,0,0,0,0,2,,
2026-01-06 20:19:55,43,19,15,0,"fit: 2, efit: 2","fit: 2, efit: 1",,,,0,0,0,0,2,,
2026-01-07 00:00:32,43,19,15,0,"fit: 2, efit: 2","fit: 2, efit: 1",,,,0,0,0,0,2,,
2026-01-07 09:37:06,43,19,15,0,"fit: 2, efit: 3","fit: 2, efit: 1",,,,0,0,0,0,2,,
2026-01-07 11:45:29,43,19,15,0,"fit: 2, efit: 2","fit: 2, efit: 1",,,,0,0,0,0,2,,
2026-01-07 11:47:28,43,19,15,0,"fit: 2, efit: 1","fit: 2, efit: 1",,,,0,0,0,0,2,,
2026-01-07 20:08:51,43,19,15,0,fit: 2,fit: 2,,,,0,0,0,0,2,,
2026-01-08 00:02:59,43,19,15,0,fit: 2,fit: 2,,,,0,0,0,0,2,,
2026-01-08 16:36:23,43,19,15,0,fit: 1,fit: 1,,,,0,0,0,0,2,,
2026-01-09 00:02:54,43,19,15,0,fit: 1,fit: 1,,,,0,0,0,0,2,,
2026-01-10 00:01:51,43,19,15,0,fit: 1,fit: 1,,,,0,0,0,0,2,,
2026-01-10 09:38:19,43,19,15,0,"fit: 1, efit: 2","fit: 1, efit: 2",,,,0,0,0,0,2,,
2026-01-10 09:38:50,43,19,15,0,"fit: 1, efit: 3","fit: 1, efit: 3",,,,0,0,0,0,2,,
2026-01-10 09:39:36,43,19,15,0,"fit: 1, efit: 4","fit: 1, efit: 4",,,,0,0,0,0,2,,
2026-01-10 09:43:19,43,19,15,0,"fit: 1, efit: 6","fit: 1, efit: 6",,,,0,0,0,0,2,,
2026-01-10 15:39:14,43,19,15,0,"fit: 1, efit: 7","fit: 1, efit: 7",,,,0,0,0,0,2,,
2026-01-10 23:40:28,43,19,15,0,"fit: 1, efit: 6","fit: 1, efit: 6",,,,0,0,0,0,2,,
2026-01-11 00:00:31,43,19,15,0,"fit: 1, efit: 6","fit: 1, efit: 6",,,,0,0,0,0,2,,
2026-01-11 22:16:58,43,19,15,0,"fit: 1, efit: 6","fit: 1, efit: 5",,,,0,0,0,0,2,,
2026-01-12 00:00:07,43,19,15,0,"fit: 1, efit: 6","fit: 1, efit: 5",,,,0,0,0,0,2,,
2026-01-12 10:16:48,43,19,15,0,"fit: 1, efit: 5","fit: 1, efit: 5",,,,0,0,0,0,2,,
2026-01-12 10:19:26,43,19,15,0,"fit: 1, efit: 6","fit: 1, efit: 6",,,,0,0,0,0,2,,
2026-01-12 17:40:57,43,19,15,0,"fit: 1, efit: 5","fit: 1, efit: 5",,,,0,0,0,0,2,,
2026-01-13 00:02:18,43,19,15,0,"fit: 1, efit: 5","fit: 1, efit: 5",,,,0,0,0,0,2,,
2026-01-13 02:17:46,43,19,15,0,"fit: 1, efit: 6","fit: 1, efit: 6",,,,0,0,0,0,2,,
2026-01-13 19:36:00,43,19,15,0,"fit: 1, efit: 7","fit: 1, efit: 7",,,,0,0,0,0,2,,
2026-01-13 19:41:01,43,19,15,0,"fit: 1, efit: 6","fit: 1, efit: 6",,,,0,0,0,0,2,,
2026-01-13 21:36:20,43,19,15,0,"fit: 1, efit: 5","fit: 1, efit: 5",,,,0,0,0,0,2,,
2026-01-14 00:00:09,43,19,15,0,"fit: 1, efit: 5","fit: 1, efit: 5",,,,0,0,0,0,2,,
2026-01-14 13:02:50,43,19,15,0,"fit: 1, efit: 6","fit: 1, efit: 6",,,,0,0,0,0,2,,
2026-01-15 00:00:32,43,19,15,0,"fit: 1, efit: 6","fit: 1, efit: 6",,,,0,0,0,0,2,,
2026-01-16 00:01:24,43,19,15,0,"fit: 1, efit: 6","fit: 1, efit: 6",,,,0,0,0,0,2,,
2026-01-16 14:15:49,43,19,15,0,"fit: 1, efit: 6","fit: 1, efit: 5",,,,0,0,0,0,2,,
2026-01-16 14:54:28,43,19,15,0,"fit: 1, efit: 6","fit: 1, efit: 4",,,,0,0,0,0,2,,
2026-01-16 22:12:11,43,19,15,0,"fit: 1, efit: 6","fit: 1, efit: 3",,,,0,0,0,0,2,,
2026-01-17 00:00:57,43,19,15,0,"fit: 1, efit: 6","fit: 1, efit: 3",,,,0,0,0,0,2,,
2026-01-18 00:01:32,43,19,15,0,"fit: 1, efit: 6","fit: 1, efit: 3",,,,0,0,0,0,2,,
2026-01-18 03:05:14,43,19,15,0,"fit: 1, efit: 6","fit: 1, efit: 2",,,,0,0,0,0,2,,
2026-01-18 09:43:10,43,19,15,0,"fit: 1, efit: 6","fit: 1, efit: 2",efit: 1,,,0,0,0,0,2,,
2026-01-18 10:35:25,43,19,15,0,"fit: 1, efit: 6","fit: 1, efit: 1",efit: 1,,,0,0,0,0,2,,
2026-01-18 10:40:26,43,19,15,0,"fit: 1, efit: 3","fit: 1, efit: 1",efit: 1,,,0,0,0,0,2,,
2026-01-18 10:41:25,43,19,15,0,"fit: 1, efit: 1","fit: 1, efit: 1",,,,0,0,0,0,2,,
2026-01-18 10:50:29,43,19,15,0,"fit: 1, efit: 2","fit: 1, efit: 2",,,,0,0,0,0,2,,
2026-01-18 10:51:27,43,19,15,0,"fit: 1, efit: 3","fit: 1, efit: 3",,,,0,0,0,0,2,,
2026-01-18 10:53:22,43,19,15,0,"fit: 1, efit: 5","fit: 1, efit: 5",,,,0,0,0,0,2,,
2026-01-18 10:56:27,43,19,15,0,"fit: 1, efit: 6","fit: 1, efit: 6",,,,0,0,0,0,2,,
2026-01-19 00:00:37,43,19,15,0,"fit: 1, efit: 6","fit: 1, efit: 6",,,,0,0,0,0,2,,
2026-01-19 18:26:35,43,19,15,0,"fit: 1, efit: 6","fit: 1, efit: 5",,,,0,0,0,0,2,,
2026-01-20 00:00:32,43,19,15,0,"fit: 1, efit: 6","fit: 1, efit: 5",,,,0,0,0,0,2,,
2026-01-21 00:00:17,43,19,15,0,"fit: 1, efit: 6","fit: 1, efit: 5",,,,0,0,0,0,2,,
2026-01-21 12:22:29,43,19,15,0,"fit: 1, efit: 7","fit: 1, efit: 6",,,,0,0,0,0,2,,
2026-01-21 14:37:52,43,19,15,0,"fit: 1, efit: 7","fit: 1, efit: 6",efit: 1,,,0,0,0,0,2,,
2026-01-21 19:08:39,43,19,15,0,"fit: 1, efit: 8","fit: 1, efit: 7",efit: 1,,,0,0,0,0,2,,
2026-01-21 19:34:27,43,19,15,0,"fit: 1, efit: 7","fit: 1, efit: 6",efit: 1,,,0,0,0,0,2,,
2026-01-22 00:00:12,43,19,15,0,"fit: 1, efit: 7","fit: 1, efit: 6",efit: 1,,,0,0,0,0,2,,
2026-01-22 12:19:18,43,19,15,0,"fit: 1, efit: 8","fit: 1, efit: 7",efit: 1,,,0,0,0,0,2,,
2026-01-23 00:02:16,43,19,15,0,"fit: 1, efit: 8","fit: 1, efit: 7",efit: 1,,,0,0,0,0,2,,
2026-01-23 16:26:22,43,19,15,0,"fit: 1, efit: 7","fit: 1, efit: 6",efit: 1,,,0,0,0,0,2,,
2026-01-23 20:21:58,43,19,15,0,"fit: 1, efit: 7","fit: 1, efit: 5",efit: 1,,,0,0,0,0,2,,
2026-01-23 21:22:08,43,19,15,0,"fit: 1, efit: 7","fit: 1, efit: 6",efit: 1,,,0,0,0,0,2,,
2026-01-23 23:48:13,43,19,15,0,"fit: 1, efit: 7","fit: 1, efit: 5",efit: 1,,,0,0,0,0,2,,
2026-01-24 00:02:32,43,19,15,0,"fit: 1, efit: 7","fit: 1, efit: 5",efit: 1,,,0,0,0,0,2,,
2026-01-24 09:44:01,43,19,15,0,"fit: 1, efit: 7","fit: 1, efit: 4",efit: 1,,,0,0,0,0,2,,
2026-01-24 12:16:17,43,19,15,0,"fit: 1, efit: 5","fit: 1, efit: 3",efit: 1,,,0,0,0,0,2,,
2026-01-24 12:19:24,43,19,15,0,fit: 1,fit: 1,,,,0,0,0,0,2,,
2026-01-25 00:01:13,43,19,15,0,fit: 1,fit: 1,,,,0,0,0,0,2,,
2026-01-26 00:00:10,43,19,15,0,fit: 1,fit: 1,,,,0,0,0,0,2,,
2026-01-27 00:01:05,43,19,15,0,fit: 1,fit: 1,,,,0,0,0,0,2,,
2026-01-28 00:02:05,43,19,15,0,fit: 1,fit: 1,,,,0,0,0,0,2,,
2026-01-29 00:01:22,43,19,15,0,fit: 1,fit: 1,,,,0,0,0,0,2,,
2026-01-30 00:00:15,43,19,15,0,fit: 1,fit: 1,,,,0,0,0,0,2,,
2026-01-31 00:01:27,43,19,15,0,fit: 1,fit: 1,,,,0,0,0,0,2,,
2026-01-31 09:00:31,43,19,15,0,,,,,,0,0,0,0,2,,
2026-01-31 09:08:00,43,19,15,0,fit: 1,fit: 1,,,,0,0,0,0,2,,
2026-02-01 00:00:33,43,19,15,0,fit: 1,fit: 1,,,,0,0,0,0,2,,
2026-02-02 00:01:49,43,19,15,0,fit: 1,fit: 1,,,,0,0,0,0,2,,
2026-02-03 00:00:45,43,19,15,0,fit: 1,fit: 1,,,,0,0,0,0,2,,
2026-02-04 00:02:56,43,19,15,0,fit: 1,fit: 1,,,,0,0,0,0,2,,
2026-02-05 00:02:02,43,19,15,0,fit: 1,fit: 1,,,,0,0,0,0,2,,
2026-02-06 00:00:40,43,19,15,0,fit: 1,fit: 1,,,,0,0,0,0,2,,
2026-02-07 00:00:17,43,19,15,0,fit: 1,fit: 1,,,,0,0,0,0,2,,
2026-02-08 00:00:29,43,19,15,0,fit: 1,fit: 1,,,,0,0,0,0,2,,
2026-02-08 16:06:24,43,19,15,0,"fit: 1, efit: 1",fit: 1,,,,0,0,0,0,2,,
2026-02-09 00:03:24,43,19,15,0,"fit: 1, efit: 1",fit: 1,,,,0,0,0,0,2,,
2026-02-10 00:02:30,43,19,15,0,"fit: 1, efit: 1",fit: 1,,,,0,0,0,0,2,,
2026-02-10 05:50:44,43,19,15,0,"fit: 1, efit: 1",fit: 1,efit: 1,,,0,0,0,0,2,,
2026-02-10 14:45:05,43,19,15,0,fit: 1,fit: 1,,,,0,0,0,0,2,,
2026-02-10 14:48:01,43,19,15,0,"fit: 1, efit: 1","fit: 1, efit: 1",,,,0,0,0,0,2,,
2026-02-10 14:50:05,43,19,15,0,"fit: 1, efit: 2","fit: 1, efit: 2",,,,0,0,0,0,2,,
2026-02-10 14:51:03,43,19,15,0,"fit: 1, efit: 4","fit: 1, efit: 4",,,,0,0,0,0,2,,
2026-02-11 00:00:22,43,19,15,0,"fit: 1, efit: 4","fit: 1, efit: 4",,,,0,0,0,0,2,,
2026-02-12 00:00:52,43,19,15,0,"fit: 1, efit: 4","fit: 1, efit: 4",,,,0,0,0,0,2,,
2026-02-12 13:19:40,43,19,15,0,"fit: 1, efit: 5","fit: 1, efit: 4",efit: 1,,,0,0,0,0,2,,
2026-02-12 13:23:10,43,19,15,0,"fit: 1, efit: 4","fit: 1, efit: 3",efit: 1,,,0,0,0,0,2,,
2026-02-13 00:00:02,43,19,15,0,"fit: 1, efit: 4","fit: 1, efit: 3",efit: 1,,,0,0,0,0,2,,
2026-02-14 00:03:24,43,19,15,0,"fit: 1, efit: 4","fit: 1, efit: 3",efit: 1,,,0,0,0,0,2,,
2026-02-15 00:03:26,43,19,15,0,"fit: 1, efit: 4","fit: 1, efit: 3",efit: 1,,,0,0,0,0,2,,
2026-02-16 00:00:16,43,19,15,0,"fit: 1, efit: 4","fit: 1, efit: 3",efit: 1,,,0,0,0,0,2,,
2026-02-16 10:18:54,43,19,15,0,"fit: 1, efit: 3","fit: 1, efit: 3",,,,0,0,0,0,2,,
2026-02-17 00:00:54,43,19,15,0,"fit: 1, efit: 3","fit: 1, efit: 3",,,,0,0,0,0,2,,
2026-02-17 17:10:16,43,19,15,0,"fit: 1, efit: 3","fit: 1, efit: 2",,,,0,0,0,0,2,,
2026-02-17 17:48:52,43,19,15,0,"fit: 1, efit: 2","fit: 1, efit: 1",,,,0,0,0,0,2,,
2026-02-18 00:01:40,43,19,15,0,"fit: 1, efit: 2","fit: 1, efit: 1",,,,0,0,0,0,2,,
2026-02-18 01:57:04,43,19,15,0,"fit: 1, efit: 2",fit: 1,,,,0,0,0,0,2,,
2026-02-18 14:49:28,43,19,15,0,fit: 1,fit: 1,,,,0,0,0,0,2,,
2026-02-18 14:52:18,43,19,15,0,"fit: 1, efit: 2","fit: 1, efit: 2",,,,0,0,0,0,2,,
2026-02-18 14:54:29,43,19,15,0,"fit: 1, efit: 1","fit: 1, efit: 1",,,,0,0,0,0,2,,
2026-02-18 15:47:27,43,19,15,0,"fit: 1, efit: 2","fit: 1, efit: 2",,,,0,0,0,0,2,,
2026-02-18 15:49:39,43,19,15,0,"fit: 1, efit: 3","fit: 1, efit: 3",,,,0,0,0,0,2,,
2026-02-18 18:45:10,43,19,15,0,"fit: 1, efit: 4","fit: 1, efit: 4",,,,0,0,0,0,2,,
2026-02-18 19:12:59,43,19,15,0,"fit: 1, efit: 3","fit: 1, efit: 3",,,,0,0,0,0,2,,
2026-02-19 00:01:05,43,19,15,0,"fit: 1, efit: 3","fit: 1, efit: 3",,,,0,0,0,0,2,,
2026-02-20 00:01:25,43,19,15,0,"fit: 1, efit: 3","fit: 1, efit: 3",,,,0,0,0,0,2,,
2026-02-20 09:23:17,43,19,15,0,"fit: 1, efit: 4","fit: 1, efit: 4",,,,0,0,0,0,2,,
2026-02-20 13:19:04,43,19,15,0,"fit: 1, efit: 5","fit: 1, efit: 5",,,,0,0,0,0,2,,
2026-02-20 16:44:46,43,19,15,0,"fit: 1, efit: 4","fit: 1, efit: 4",,,,0,0,0,0,2,,
2026-02-20 19:00:14,43,19,15,0,"fit: 1, efit: 3","fit: 1, efit: 3",,,,0,0,0,0,2,,
2026-02-21 00:01:16,43,19,15,0,"fit: 1, efit: 3","fit: 1, efit: 3",,,,0,0,0,0,2,,
2026-02-22 00:00:13,43,19,15,0,"fit: 1, efit: 3","fit: 1, efit: 3",,,,0,0,0,0,2,,
2026-02-22 10:33:09,43,19,15,0,"fit: 1, efit: 4","fit: 1, efit: 4",,,,0,0,0,0,2,,
2026-02-22 11:47:07,43,19,15,0,"fit: 1, efit: 4","fit: 1, efit: 3",,,,0,0,0,0,2,,
2026-02-23 00:00:41,43,19,15,0,"fit: 1, efit: 4","fit: 1, efit: 3",,,,0,0,0,0,2,,
2026-02-23 02:31:07,43,19,15,0,"fit: 1, efit: 4","fit: 1, efit: 2",,,,0,0,0,0,2,,
2026-02-23 10:05:43,43,19,15,0,"fit: 1, efit: 3","fit: 1, efit: 3",,,,0,0,0,0,2,,
2026-02-23 10:07:28,43,19,15,0,"fit: 1, efit: 4","fit: 1, efit: 4",,,,0,0,0,0,2,,
2026-02-23 12:31:07,43,19,15,0,"fit: 1, efit: 5","fit: 1, efit: 5",,,,0,0,0,0,2,,
2026-02-24 00:00:16,43,19,15,0,"fit: 1, efit: 5","fit: 1, efit: 5",,,,0,0,0,0,2,,
2026-02-24 10:56:54,43,19,15,0,"fit: 1, efit: 5","fit: 1, efit: 4",,,,0,0,0,0,2,,
2026-02-25 00:01:15,43,19,15,0,"fit: 1, efit: 5","fit: 1, efit: 4",,,,0,0,0,0,2,,
2026-02-26 00:00:08,43,19,15,0,"fit: 1, efit: 5","fit: 1, efit: 4",,,,0,0,0,0,2,,
2026-02-26 00:04:10,43,19,15,0,"fit: 1, efit: 5","fit: 1, efit: 3",,,,0,0,0,0,2,,
2026-02-26 05:20:29,43,19,15,0,"fit: 1, efit: 5","fit: 1, efit: 3",efit: 1,,,0,0,0,0,2,,
2026-02-26 15:07:24,43,19,15,0,"fit: 1, efit: 4","fit: 1, efit: 4",,,,0,0,0,0,2,,
2026-02-27 00:00:09,43,19,15,0,"fit: 1, efit: 4","fit: 1, efit: 4",,,,0,0,0,0,2,,
2026-02-27 09:40:07,43,19,15,0,"fit: 2, efit: 4","fit: 2, efit: 4",,,,0,0,0,0,2,,
2026-02-27 10:07:39,43,19,15,0,"fit: 2, efit: 5","fit: 2, efit: 5",,,,0,0,0,0,2,,
2026-02-27 11:26:21,43,19,15,0,"fit: 2, efit: 6","fit: 2, efit: 6",,,,0,0,0,0,2,,
2026-02-27 13:10:39,43,19,15,0,"fit: 2, efit: 8","fit: 2, efit: 8",,,,0,0,0,0,2,,
2026-02-27 13:11:39,43,19,15,0,"fit: 2, efit: 7","fit: 2, efit: 7",,,,0,0,0,0,2,,
2026-02-27 13:13:26,43,19,15,0,"fit: 2, efit: 6","fit: 2, efit: 6",,,,0,0,0,0,2,,
2026-02-27 13:38:32,43,19,15,0,"fit: 2, efit: 5","fit: 2, efit: 5",,,,0,0,0,0,2,,
2026-02-28 00:01:07,43,19,15,0,"fit: 2, efit: 5","fit: 2, efit: 5",,,,0,0,0,0,2,,
2026-02-28 00:11:09,43,19,15,0,"fit: 2, efit: 5","fit: 2, efit: 4",,,,0,0,0,0,2,,
2026-02-28 10:58:43,43,19,15,0,"fit: 2, efit: 4","fit: 2, efit: 3",,,,0,0,0,0,2,,
2026-02-28 15:14:30,43,19,15,0,"fit: 2, efit: 2","fit: 2, efit: 1",,,,0,0,0,0,2,,
2026-02-28 17:06:27,43,19,15,0,"fit: 2, efit: 3","fit: 2, efit: 2",,,,0,0,0,0,2,,
