Date Time,Station ID,Expected Station Size,Total Docks Installed,Number of Faulty Docks,Total Bikes At Station Per Model,Number of Available Bikes Per Model,Number of Inoperative Bikes Per Model,Geofence Occupancy Ratio,Geofence Capacity,Geofence Total Bikes,Geofence Available Bikes,Geofence Operative Bikes,Geofence Inoperative Bikes,Station Groups,Station Cluster,Station Crown
2025-12-14 00:00:34,56,15,15,0,"fit: 5, efit: 1","fit: 5, efit: 1",,,,0,0,0,0,2,,
2025-12-15 00:01:19,56,15,15,0,"fit: 5, efit: 1","fit: 5, efit: 1",,,,0,0,0,0,2,,
2025-12-15 21:53:27,56,15,15,0,"fit: 5, efit: 1",fit: 5,,,,0,0,0,0,2,,
2025-12-16 00:02:02,56,15,15,0,"fit: 5, efit: 1",fit: 5,,,,0,0,0,0,2,,
2025-12-16 17:54:49,56,15,15,0,"fit: 5, efit: 2","fit: 5, efit: 1",,,,0,0,0,0,2,,
2025-12-17 00:00:47,56,15,15,0,"fit: 5, efit: 2","fit: 5, efit: 1",,,,0,0,0,0,2,,
2025-12-17 11:17:34,56,15,15,0,"fit: 5, efit: 2","fit: 4, efit: 1",fit: 1,,,0,0,0,0,2,,
2025-12-17 11:59:26,56,15,15,0,"fit: 4, efit: 1","fit: 4, efit: 1",,,,0,0,0,0,2,,
2025-12-18 00:01:53,56,15,15,0,"fit: 4, efit: 1","fit: 4, efit: 1",,,,0,0,0,0,2,,
2025-12-18 11:53:58,56,15,15,0,fit: 4,fit: 4,,,,0,0,0,0,2,,
2025-12-18 14:04:21,56,15,15,0,"fit: 4, efit: 1","fit: 4, efit: 1",,,,0,0,0,0,2,,
2025-12-19 00:01:04,56,15,15,0,"fit: 4, efit: 1","fit: 4, efit: 1",,,,0,0,0,0,2,,
2025-12-20 00:00:01,56,15,15,0,"fit: 4, efit: 1","fit: 4, efit: 1",,,,0,0,0,0,2,,
2025-12-21 00:00:31,56,15,15,0,"fit: 4, efit: 1","fit: 4, efit: 1",,,,0,0,0,0,2,,
2025-12-22 00:01:04,56,15,15,0,"fit: 4, efit: 1","fit: 4, efit: 1",,,,0,0,0,0,2,,
2025-12-22 15:59:18,56,15,15,0,fit: 4,fit: 4,,,,0,0,0,0,2,,
2025-12-22 16:21:38,56,15,15,0,"fit: 4, efit: 1","fit: 4, efit: 1",,,,0,0,0,0,2,,
2025-12-23 00:00:55,56,15,15,0,"fit: 4, efit: 1","fit: 4, efit: 1",,,,0,0,0,0,2,,
2025-12-24 00:00:37,56,15,15,0,"fit: 4, efit: 1","fit: 4, efit: 1",,,,0,0,0,0,2,,
2025-12-25 00:00:25,56,15,15,0,"fit: 4, efit: 1","fit: 4, efit: 1",,,,0,0,0,0,2,,
2025-12-26 00:00:15,56,15,15,0,"fit: 4, efit: 1","fit: 4, efit: 1",,,,0,0,0,0,2,,
2025-12-26 14:23:09,56,15,15,0,"fit: 4, efit: 1",fit: 4,,,,0,0,0,0,2,,
2025-12-27 00:00:05,56,15,15,0,"fit: 4, efit: 1",fit: 4,,,,0,0,0,0,2,,
2025-12-27 13:27:47,56,15,15,0,"fit: 4, efit: 1","fit: 4, efit: 1",,,,0,0,0,0,2,,
2025-12-28 00:00:49,56,15,15,0,"fit: 4, efit: 1","fit: 4, efit: 1",,,,0,0,0,0,2,,
2025-12-29 00:00:07,56,15,15,0,"fit: 4, efit: 1","fit: 4, efit: 1",,,,0,0,0,0,2,,
2025-12-29 14:37:26,56,15,15,0,fit: 4,fit: 4,,,,0,0,0,0,2,,
2025-12-30 00:01:25,56,15,15,0,fit: 4,fit: 4,,,,0,0,0,0,2,,
2025-12-31 00:00:05,56,15,15,0,fit: 4,fit: 4,,,,0,0,0,0,2,,
2026-01-01 00:01:50,56,15,15,0,fit: 4,fit: 4,,,,0,0,0,0,2,,
2026-01-02 00:00:46,56,15,15,0,fit: 4,fit: 4,,,,0,0,0,0,2,,
2026-01-03 00:01:07,56,15,15,0,fit: 4,fit: 4,,,,0,0,0,0,2,,
2026-01-04 00:03:35,56,15,15,0,fit: 4,fit: 4,,,,0,0,0,0,2,,
2026-01-04 07:24:48,56,15,15,0,"fit: 4, efit: 1","fit: 4, efit: 1",,,,0,0,0,0,2,,
2026-01-04 07:25:54,56,15,15,0,fit: 4,fit: 4,,,,0,0,0,0,2,,
2026-01-05 00:02:34,56,15,15,0,fit: 4,fit: 4,,,,0,0,0,0,2,,
2026-01-06 00:01:33,56,15,15,0,fit: 4,fit: 4,,,,0,0,0,0,2,,
2026-01-06 08:19:56,56,15,15,0,fit: 3,fit: 3,,,,0,0,0,0,2,,
2026-01-06 11:55:40,56,15,15,0,fit: 2,fit: 2,,,,0,0,0,0,2,,
2026-01-06 14:43:59,56,15,15,0,"fit: 2, efit: 1","fit: 2, efit: 1",,,,0,0,0,0,2,,
2026-01-07 00:00:32,56,15,15,0,"fit: 2, efit: 1","fit: 2, efit: 1",,,,0,0,0,0,2,,
2026-01-07 07:29:38,56,15,15,0,fit: 2,fit: 2,,,,0,0,0,0,2,,
2026-01-07 12:35:39,56,15,15,0,fit: 1,fit: 1,,,,0,0,0,0,2,,
2026-01-07 13:37:47,56,15,15,0,"fit: 1, efit: 1","fit: 1, efit: 1",,,,0,0,0,0,2,,
2026-01-07 14:15:59,56,15,15,0,"fit: 2, efit: 4","fit: 2, efit: 4",,,,0,0,0,0,2,,
2026-01-07 17:08:22,56,15,15,0,"fit: 2, efit: 5","fit: 2, efit: 5",,,,0,0,0,0,2,,
2026-01-08 00:02:59,56,15,15,0,"fit: 2, efit: 5","fit: 2, efit: 5",,,,0,0,0,0,2,,
2026-01-09 00:02:54,56,15,15,0,"fit: 2, efit: 5","fit: 2, efit: 5",,,,0,0,0,0,2,,
2026-01-09 15:25:30,56,15,15,0,"fit: 2, efit: 4","fit: 2, efit: 4",,,,0,0,0,0,2,,
2026-01-09 16:25:39,56,15,15,0,"fit: 2, efit: 5","fit: 2, efit: 4",,,,0,0,0,0,2,,
2026-01-10 00:01:51,56,15,15,0,"fit: 2, efit: 5","fit: 2, efit: 4",,,,0,0,0,0,2,,
2026-01-10 14:29:03,56,15,15,0,"fit: 3, efit: 6","fit: 3, efit: 5",,,,0,0,0,0,2,,
2026-01-11 00:00:31,56,15,15,0,"fit: 3, efit: 6","fit: 3, efit: 5",,,,0,0,0,0,2,,
2026-01-11 10:52:11,56,15,15,0,"fit: 3, efit: 5","fit: 3, efit: 4",efit: 1,,,0,0,0,0,2,,
2026-01-11 13:42:37,56,15,15,0,"fit: 3, efit: 6","fit: 3, efit: 5",efit: 1,,,0,0,0,0,2,,
2026-01-11 13:45:16,56,15,15,0,"fit: 3, efit: 5","fit: 3, efit: 5",,,,0,0,0,0,2,,
2026-01-11 13:47:38,56,15,15,0,"fit: 3, efit: 6","fit: 3, efit: 6",,,,0,0,0,0,2,,
2026-01-11 19:23:29,56,15,15,0,"fit: 3, efit: 5","fit: 3, efit: 5",,,,0,0,0,0,2,,
2026-01-12 00:00:07,56,15,15,0,"fit: 3, efit: 5","fit: 3, efit: 5",,,,0,0,0,0,2,,
2026-01-12 13:20:03,56,15,15,0,"fit: 3, efit: 4","fit: 3, efit: 4",,,,0,0,0,0,2,,
2026-01-13 00:02:18,56,15,15,0,"fit: 3, efit: 4","fit: 3, efit: 4",,,,0,0,0,0,2,,
2026-01-13 05:48:30,56,15,15,0,"fit: 3, efit: 4","fit: 3, efit: 3",,,,0,0,0,0,2,,
2026-01-13 08:03:58,56,15,15,0,"fit: 3, efit: 3","fit: 3, efit: 2",,,,0,0,0,0,2,,
2026-01-13 08:19:02,56,15,15,0,"fit: 3, efit: 3","fit: 3, efit: 1",,,,0,0,0,0,2,,
2026-01-13 14:35:12,56,15,15,0,"fit: 3, efit: 3","fit: 3, efit: 2",,,,0,0,0,0,2,,
2026-01-13 14:35:19,56,15,15,0,"fit: 3, efit: 2","fit: 3, efit: 2",,,,0,0,0,0,2,,
2026-01-13 14:36:35,56,15,15,0,"fit: 3, efit: 3","fit: 3, efit: 3",,,,0,0,0,0,2,,
2026-01-14 00:00:09,56,15,15,0,"fit: 3, efit: 3","fit: 3, efit: 3",,,,0,0,0,0,2,,
2026-01-14 07:45:42,56,15,15,0,"fit: 3, efit: 2","fit: 3, efit: 2",,,,0,0,0,0,2,,
2026-01-14 18:22:22,56,15,15,0,"fit: 3, efit: 3","fit: 3, efit: 3",,,,0,0,0,0,2,,
2026-01-14 19:48:31,56,15,15,0,"fit: 3, efit: 2","fit: 3, efit: 2",,,,0,0,0,0,2,,
2026-01-14 20:18:36,56,15,15,0,"fit: 3, efit: 3","fit: 3, efit: 3",,,,0,0,0,0,2,,
2026-01-14 21:57:56,56,15,15,0,"fit: 3, efit: 3","fit: 3, efit: 2",,,,0,0,0,0,2,,
2026-01-15 00:00:32,56,15,15,0,"fit: 3, efit: 3","fit: 3, efit: 2",,,,0,0,0,0,2,,
2026-01-15 07:14:25,56,15,15,0,"fit: 3, efit: 3","fit: 3, efit: 1",efit: 1,,,0,0,0,0,2,,
2026-01-15 12:00:12,56,15,15,0,"fit: 3, efit: 3","fit: 3, efit: 2",,,,0,0,0,0,2,,
2026-01-15 17:47:18,56,15,15,0,"fit: 3, efit: 3","fit: 3, efit: 1",efit: 1,,,0,0,0,0,2,,
2026-01-15 21:02:52,56,15,15,0,"fit: 3, efit: 3","fit: 3, efit: 2",,,,0,0,0,0,2,,
2026-01-15 21:35:49,56,15,15,0,"fit: 3, efit: 3","fit: 3, efit: 1",efit: 1,,,0,0,0,0,2,,
2026-01-16 00:01:24,56,15,15,0,"fit: 3, efit: 3","fit: 3, efit: 1",efit: 1,,,0,0,0,0,2,,
2026-01-16 12:19:03,56,15,15,0,"fit: 3, efit: 3","fit: 3, efit: 2",,,,0,0,0,0,2,,
2026-01-16 14:24:23,56,15,15,0,"fit: 3, efit: 2","fit: 3, efit: 1",,,,0,0,0,0,2,,
2026-01-16 14:24:51,56,15,15,0,"fit: 3, efit: 3","fit: 3, efit: 2",,,,0,0,0,0,2,,
2026-01-16 14:25:51,56,15,15,0,"fit: 2, efit: 3","fit: 2, efit: 2",,,,0,0,0,0,2,,
2026-01-16 15:29:35,56,15,15,0,"fit: 2, efit: 4","fit: 2, efit: 3",,,,0,0,0,0,2,,
2026-01-16 22:25:42,56,15,15,0,"fit: 2, efit: 4","fit: 2, efit: 3",efit: 1,,,0,0,0,0,2,,
2026-01-17 00:00:57,56,15,15,0,"fit: 2, efit: 4","fit: 2, efit: 3",efit: 1,,,0,0,0,0,2,,
2026-01-17 16:18:32,56,15,15,0,"fit: 2, efit: 3","fit: 2, efit: 2",efit: 1,,,0,0,0,0,2,,
2026-01-17 16:38:35,56,15,15,0,"fit: 2, efit: 4","fit: 2, efit: 3",efit: 1,,,0,0,0,0,2,,
2026-01-18 00:01:32,56,15,15,0,"fit: 2, efit: 4","fit: 2, efit: 3",efit: 1,,,0,0,0,0,2,,
2026-01-18 04:32:18,56,15,15,0,"fit: 2, efit: 4","fit: 2, efit: 2",efit: 2,,,0,0,0,0,2,,
2026-01-19 00:00:37,56,15,15,0,"fit: 2, efit: 4","fit: 2, efit: 2",efit: 2,,,0,0,0,0,2,,
2026-01-19 08:49:59,56,15,15,0,"fit: 2, efit: 2","fit: 2, efit: 2",,,,0,0,0,0,2,,
2026-01-19 08:55:00,56,15,15,0,"fit: 2, efit: 4","fit: 2, efit: 4",,,,0,0,0,0,2,,
2026-01-19 23:37:24,56,15,15,0,"fit: 2, efit: 4","fit: 2, efit: 3",,,,0,0,0,0,2,,
2026-01-20 00:00:32,56,15,15,0,"fit: 2, efit: 4","fit: 2, efit: 3",,,,0,0,0,0,2,,
2026-01-20 08:58:53,56,15,15,0,"fit: 2, efit: 3","fit: 2, efit: 3",,,,0,0,0,0,2,,
2026-01-21 00:00:17,56,15,15,0,"fit: 2, efit: 3","fit: 2, efit: 3",,,,0,0,0,0,2,,
2026-01-22 00:00:12,56,15,15,0,"fit: 2, efit: 3","fit: 2, efit: 3",,,,0,0,0,0,2,,
2026-01-22 09:21:10,56,15,15,0,"fit: 2, efit: 3","fit: 2, efit: 2",,,,0,0,0,0,2,,
2026-01-22 10:36:54,56,15,15,0,"fit: 2, efit: 4","fit: 2, efit: 3",,,,0,0,0,0,2,,
2026-01-22 11:29:06,56,15,15,0,"fit: 2, efit: 3","fit: 2, efit: 2",,,,0,0,0,0,2,,
2026-01-23 00:02:16,56,15,15,0,"fit: 2, efit: 3","fit: 2, efit: 2",,,,0,0,0,0,2,,
2026-01-23 20:11:57,56,15,15,0,"fit: 2, efit: 3","fit: 2, efit: 1",efit: 1,,,0,0,0,0,2,,
2026-01-24 00:02:32,56,15,15,0,"fit: 2, efit: 3","fit: 2, efit: 1",efit: 1,,,0,0,0,0,2,,
2026-01-24 02:38:55,56,15,15,0,"fit: 2, efit: 3","fit: 2, efit: 1",efit: 2,,,0,0,0,0,2,,
2026-01-24 10:29:08,56,15,15,0,fit: 2,fit: 2,,,,0,0,0,0,2,,
2026-01-25 00:01:13,56,15,15,0,fit: 2,fit: 2,,,,0,0,0,0,2,,
2026-01-26 00:00:10,56,15,15,0,fit: 2,fit: 2,,,,0,0,0,0,2,,
2026-01-27 00:01:05,56,15,15,0,fit: 2,fit: 2,,,,0,0,0,0,2,,
2026-01-28 00:02:05,56,15,15,0,fit: 2,fit: 2,,,,0,0,0,0,2,,
2026-01-29 00:01:22,56,15,15,0,fit: 2,fit: 2,,,,0,0,0,0,2,,
2026-01-30 00:00:15,56,15,15,0,fit: 2,fit: 2,,,,0,0,0,0,2,,
2026-01-31 00:01:27,56,15,15,0,fit: 2,fit: 2,,,,0,0,0,0,2,,
2026-02-01 00:00:33,56,15,15,0,fit: 2,fit: 2,,,,0,0,0,0,2,,
2026-02-01 15:08:09,56,15,15,0,fit: 1,fit: 1,,,,0,0,0,0,2,,
2026-02-01 15:09:35,56,15,15,0,,,,,,0,0,0,0,2,,
2026-02-01 15:34:42,56,15,15,0,fit: 1,fit: 1,,,,0,0,0,0,2,,
2026-02-01 15:38:14,56,15,15,0,fit: 2,fit: 2,,,,0,0,0,0,2,,
2026-02-02 00:01:50,56,15,15,0,fit: 2,fit: 2,,,,0,0,0,0,2,,
2026-02-03 00:00:45,56,15,15,0,fit: 2,fit: 2,,,,0,0,0,0,2,,
2026-02-03 07:59:50,56,15,15,0,fit: 1,fit: 1,,,,0,0,0,0,2,,
2026-02-04 00:02:56,56,15,15,0,fit: 1,fit: 1,,,,0,0,0,0,2,,
2026-02-04 13:10:10,56,15,15,0,"fit: 1, efit: 4","fit: 1, efit: 4",,,,0,0,0,0,2,,
2026-02-05 00:02:02,56,15,15,0,"fit: 1, efit: 4","fit: 1, efit: 4",,,,0,0,0,0,2,,
2026-02-05 13:30:44,56,15,15,0,"fit: 1, efit: 5","fit: 1, efit: 5",,,,0,0,0,0,2,,
2026-02-05 15:38:35,56,15,15,0,"fit: 1, efit: 4","fit: 1, efit: 4",,,,0,0,0,0,2,,
2026-02-06 00:00:40,56,15,15,0,"fit: 1, efit: 4","fit: 1, efit: 4",,,,0,0,0,0,2,,
2026-02-07 00:00:17,56,15,15,0,"fit: 1, efit: 4","fit: 1, efit: 4",,,,0,0,0,0,2,,
2026-02-08 00:00:29,56,15,15,0,"fit: 1, efit: 4","fit: 1, efit: 4",,,,0,0,0,0,2,,
2026-02-09 00:03:24,56,15,15,0,"fit: 1, efit: 4","fit: 1, efit: 4",,,,0,0,0,0,2,,
2026-02-10 00:02:30,56,15,15,0,"fit: 1, efit: 4","fit: 1, efit: 4",,,,0,0,0,0,2,,
2026-02-10 08:28:57,56,15,15,0,"fit: 1, efit: 3","fit: 1, efit: 3",,,,0,0,0,0,2,,
2026-02-11 00:00:22,56,15,15,0,"fit: 1, efit: 3","fit: 1, efit: 3",,,,0,0,0,0,2,,
2026-02-11 13:28:44,56,15,15,0,"fit: 1, efit: 3","fit: 1, efit: 2",,,,0,0,0,0,2,,
2026-02-11 16:25:21,56,15,15,0,"fit: 1, efit: 3","fit: 1, efit: 1",,,,0,0,0,0,2,,
2026-02-11 20:25:28,56,15,15,0,"fit: 1, efit: 3",fit: 1,,,,0,0,0,0,2,,
2026-02-12 00:00:52,56,15,15,0,"fit: 1, efit: 3",fit: 1,,,,0,0,0,0,2,,
2026-02-12 08:57:25,56,15,15,0,"fit: 1, efit: 7","fit: 1, efit: 5",,,,0,0,0,0,2,,
2026-02-12 08:58:06,56,15,15,0,"fit: 1, efit: 5","fit: 1, efit: 5",,,,0,0,0,0,2,,
2026-02-13 00:00:02,56,15,15,0,"fit: 1, efit: 5","fit: 1, efit: 5",,,,0,0,0,0,2,,
2026-02-14 00:03:24,56,15,15,0,"fit: 1, efit: 5","fit: 1, efit: 5",,,,0,0,0,0,2,,
2026-02-15 00:03:26,56,15,15,0,"fit: 1, efit: 5","fit: 1, efit: 5",,,,0,0,0,0,2,,
2026-02-16 00:00:16,56,15,15,0,"fit: 1, efit: 5","fit: 1, efit: 5",,,,0,0,0,0,2,,
2026-02-16 08:28:36,56,15,15,0,"fit: 1, efit: 6","fit: 1, efit: 6",,,,0,0,0,0,2,,
2026-02-16 08:32:21,56,15,15,0,"fit: 1, efit: 5","fit: 1, efit: 5",,,,0,0,0,0,2,,
2026-02-16 14:38:54,56,15,15,0,"fit: 1, efit: 4","fit: 1, efit: 4",,,,0,0,0,0,2,,
2026-02-17 00:00:54,56,15,15,0,"fit: 1, efit: 4","fit: 1, efit: 4",,,,0,0,0,0,2,,
2026-02-17 08:07:14,56,15,15,0,"fit: 1, efit: 3","fit: 1, efit: 3",,,,0,0,0,0,2,,
2026-02-17 11:14:01,56,15,15,0,"fit: 1, efit: 2","fit: 1, efit: 2",,,,0,0,0,0,2,,
2026-02-17 12:49:20,56,15,15,0,"fit: 1, efit: 3","fit: 1, efit: 3",,,,0,0,0,0,2,,
2026-02-17 17:15:17,56,15,15,0,"fit: 1, efit: 4","fit: 1, efit: 4",,,,0,0,0,0,2,,
2026-02-17 18:20:30,56,15,15,0,"fit: 1, efit: 3","fit: 1, efit: 3",,,,0,0,0,0,2,,
2026-02-18 00:01:41,56,15,15,0,"fit: 1, efit: 3","fit: 1, efit: 3",,,,0,0,0,0,2,,
2026-02-18 07:31:07,56,15,15,0,"fit: 1, efit: 2","fit: 1, efit: 2",,,,0,0,0,0,2,,
2026-02-18 08:43:27,56,15,15,0,"fit: 1, efit: 3","fit: 1, efit: 3",,,,0,0,0,0,2,,
2026-02-18 15:24:44,56,15,15,0,"fit: 1, efit: 2","fit: 1, efit: 2",,,,0,0,0,0,2,,
2026-02-18 22:33:31,56,15,15,0,"fit: 1, efit: 2","fit: 1, efit: 1",,,,0,0,0,0,2,,
2026-02-19 00:01:05,56,15,15,0,"fit: 1, efit: 2","fit: 1, efit: 1",,,,0,0,0,0,2,,
2026-02-19 20:05:35,56,15,15,0,"fit: 1, efit: 3","fit: 1, efit: 1",,,,0,0,0,0,2,,
2026-02-20 00:01:25,56,15,15,0,"fit: 1, efit: 3","fit: 1, efit: 1",,,,0,0,0,0,2,,
2026-02-20 20:50:37,56,15,15,0,"fit: 1, efit: 3","fit: 1, efit: 1",efit: 1,,,0,0,0,0,2,,
2026-02-21 00:01:16,56,15,15,0,"fit: 1, efit: 3","fit: 1, efit: 1",efit: 1,,,0,0,0,0,2,,
2026-02-21 04:11:58,56,15,15,0,"fit: 1, efit: 3","fit: 1, efit: 1",efit: 2,,,0,0,0,0,2,,
2026-02-21 11:18:07,56,15,15,0,"fit: 1, efit: 1","fit: 1, efit: 1",,,,0,0,0,0,2,,
2026-02-21 13:04:37,56,15,15,0,fit: 1,fit: 1,,,,0,0,0,0,2,,
2026-02-21 16:20:12,56,15,15,0,,,,,,0,0,0,0,2,,
2026-02-21 16:44:01,56,15,15,0,efit: 1,efit: 1,,,,0,0,0,0,2,,
2026-02-22 00:00:13,56,15,15,0,efit: 1,efit: 1,,,,0,0,0,0,2,,
2026-02-23 00:00:41,56,15,15,0,efit: 1,efit: 1,,,,0,0,0,0,2,,
2026-02-24 00:00:16,56,15,15,0,efit: 1,efit: 1,,,,0,0,0,0,2,,
2026-02-24 08:16:56,56,15,15,0,,,,,,0,0,0,0,2,,
2026-02-24 10:12:47,56,15,15,0,fit: 1,fit: 1,,,,0,0,0,0,2,,
2026-02-24 10:16:47,56,15,15,0,"fit: 1, efit: 4","fit: 1, efit: 4",,,,0,0,0,0,2,,
2026-02-24 17:15:01,56,15,15,0,"fit: 1, efit: 5","fit: 1, efit: 5",,,,0,0,0,0,2,,
2026-02-25 00:01:15,56,15,15,0,"fit: 1, efit: 5","fit: 1, efit: 5",,,,0,0,0,0,2,,
2026-02-25 07:22:29,56,15,15,0,"fit: 1, efit: 4","fit: 1, efit: 4",,,,0,0,0,0,2,,
2026-02-26 00:00:08,56,15,15,0,"fit: 1, efit: 4","fit: 1, efit: 4",,,,0,0,0,0,2,,
2026-02-26 14:02:14,56,15,15,0,"fit: 1, efit: 3","fit: 1, efit: 3",,,,0,0,0,0,2,,
2026-02-26 15:07:24,56,15,15,0,"fit: 1, efit: 4","fit: 1, efit: 4",,,,0,0,0,0,2,,
2026-02-26 16:47:40,56,15,15,0,"fit: 1, efit: 5","fit: 1, efit: 5",,,,0,0,0,0,2,,
2026-02-27 00:00:09,56,15,15,0,"fit: 1, efit: 5","fit: 1, efit: 5",,,,0,0,0,0,2,,
2026-02-27 11:02:53,56,15,15,0,"fit: 1, efit: 3","fit: 1, efit: 3",,,,0,0,0,0,2,,
2026-02-28 00:01:07,56,15,15,0,"fit: 1, efit: 3","fit: 1, efit: 3",,,,0,0,0,0,2,,
2026-02-28 11:30:28,56,15,15,0,"fit: 1, efit: 6","fit: 1, efit: 6",,,,0,0,0,0,2,,
2026-02-28 11:33:51,56,15,15,0,"fit: 1, efit: 7","fit: 1, efit: 7",,,,0,0,0,0,2,,
2026-02-28 11:44:01,56,15,15,0,"fit: 1, efit: 6","fit: 1, efit: 6",,,,0,0,0,0,2,,
2026-02-28 12:08:59,56,15,15,0,"fit: 1, efit: 7","fit: 1, efit: 7",,,,0,0,0,0,2,,
2026-02-28 14:54:27,56,15,15,0,"fit: 1, efit: 6","fit: 1, efit: 6",,,,0,0,0,0,2,,
2026-03-01 00:00:51,56,15,15,0,"fit: 1, efit: 6","fit: 1, efit: 6",,,,0,0,0,0,2,,
2026-03-01 09:22:16,56,15,15,0,"fit: 1, efit: 6","fit: 1, efit: 5",,,,0,0,0,0,2,,
2026-03-01 12:37:46,56,15,15,0,"fit: 1, efit: 5","fit: 1, efit: 4",,,,0,0,0,0,2,,
2026-03-01 13:39:51,56,15,15,0,"fit: 1, efit: 5","fit: 1, efit: 5",,,,0,0,0,0,2,,
2026-03-01 15:53:16,56,15,15,0,"fit: 1, efit: 6","fit: 1, efit: 6",,,,0,0,0,0,2,,
