Date Time,Station ID,Expected Station Size,Total Docks Installed,Number of Faulty Docks,Total Bikes At Station Per Model,Number of Available Bikes Per Model,Number of Inoperative Bikes Per Model,Geofence Occupancy Ratio,Geofence Capacity,Geofence Total Bikes,Geofence Available Bikes,Geofence Operative Bikes,Geofence Inoperative Bikes,Station Groups,Station Cluster,Station Crown
2025-11-30 00:01:54,27,15,15,0,fit: 5,fit: 5,,,,0,0,0,0,1,,
2025-11-30 01:13:59,27,15,15,0,"fit: 6, efit: 1","fit: 6, efit: 1",,,,0,0,0,0,1,,
2025-11-30 16:22:41,27,15,15,0,fit: 6,fit: 6,,,,0,0,0,0,1,,
2025-12-01 00:01:54,27,15,15,0,fit: 6,fit: 6,,,,0,0,0,0,1,,
2025-12-01 08:28:07,27,15,15,0,"fit: 6, efit: 1","fit: 6, efit: 1",,,,0,0,0,0,1,,
2025-12-01 11:14:12,27,15,15,0,fit: 6,fit: 6,,,,0,0,0,0,1,,
2025-12-01 12:16:18,27,15,15,0,fit: 5,fit: 5,,,,0,0,0,0,1,,
2025-12-01 13:01:27,27,15,15,0,fit: 4,fit: 4,,,,0,0,0,0,1,,
2025-12-02 00:00:14,27,15,15,0,fit: 4,fit: 4,,,,0,0,0,0,1,,
2025-12-02 10:44:08,27,15,15,0,fit: 2,fit: 2,,,,0,0,0,0,1,,
2025-12-02 10:45:26,27,15,15,0,,,,,,0,0,0,0,1,,
2025-12-02 10:51:41,27,15,15,0,fit: 4,fit: 4,,,,0,0,0,0,1,,
2025-12-03 00:01:57,27,15,15,0,fit: 4,fit: 4,,,,0,0,0,0,1,,
2025-12-03 11:17:39,27,15,15,0,fit: 3,fit: 3,,,,0,0,0,0,1,,
2025-12-04 00:01:00,27,15,15,0,fit: 3,fit: 3,,,,0,0,0,0,1,,
2025-12-05 00:00:11,27,15,15,0,fit: 3,fit: 3,,,,0,0,0,0,1,,
2025-12-05 11:02:29,27,15,15,0,"fit: 3, efit: 1","fit: 3, efit: 1",,,,0,0,0,0,1,,
2025-12-05 11:18:55,27,15,15,0,fit: 3,fit: 3,,,,0,0,0,0,1,,
2025-12-05 21:08:22,27,15,15,0,fit: 2,fit: 2,,,,0,0,0,0,1,,
2025-12-06 00:00:16,27,15,15,0,fit: 2,fit: 2,,,,0,0,0,0,1,,
2025-12-07 00:00:16,27,15,15,0,fit: 2,fit: 2,,,,0,0,0,0,1,,
2025-12-07 12:00:14,27,15,15,0,"fit: 2, efit: 8",fit: 2,,,,0,0,0,0,1,,
2025-12-07 12:00:52,27,15,15,0,"fit: 2, efit: 8","fit: 2, efit: 2",,,,0,0,0,0,1,,
2025-12-07 12:02:48,27,15,15,0,"fit: 2, efit: 9",fit: 2,,,,0,0,0,0,1,,
2025-12-07 12:37:55,27,15,15,0,"fit: 2, efit: 9","fit: 2, efit: 1",,,,0,0,0,0,1,,
2025-12-07 13:08:02,27,15,15,0,"fit: 2, efit: 9",fit: 2,,,,0,0,0,0,1,,
2025-12-07 13:10:27,27,15,15,0,"fit: 2, efit: 9","fit: 2, efit: 1",,,,0,0,0,0,1,,
2025-12-07 13:40:32,27,15,15,0,"fit: 2, efit: 9","fit: 2, efit: 5",,,,0,0,0,0,1,,
2025-12-07 14:10:38,27,15,15,0,"fit: 2, efit: 9","fit: 2, efit: 8",,,,0,0,0,0,1,,
2025-12-07 14:40:44,27,15,15,0,"fit: 2, efit: 9","fit: 2, efit: 9",,,,0,0,0,0,1,,
2025-12-08 00:00:20,27,15,15,0,"fit: 2, efit: 9","fit: 2, efit: 9",,,,0,0,0,0,1,,
2025-12-08 11:18:57,27,15,15,0,"fit: 2, efit: 8","fit: 2, efit: 8",,,,0,0,0,0,1,,
2025-12-09 00:00:29,27,15,15,0,"fit: 2, efit: 8","fit: 2, efit: 8",,,,0,0,0,0,1,,
2025-12-09 08:36:52,27,15,15,0,"fit: 2, efit: 9","fit: 2, efit: 9",,,,0,0,0,0,1,,
2025-12-09 11:22:15,27,15,15,0,"fit: 2, efit: 8","fit: 2, efit: 8",,,,0,0,0,0,1,,
2025-12-09 11:57:20,27,15,15,0,"fit: 2, efit: 7","fit: 2, efit: 7",,,,0,0,0,0,1,,
2025-12-09 12:43:07,27,15,15,0,"fit: 2, efit: 8","fit: 2, efit: 8",,,,0,0,0,0,1,,
2025-12-09 15:39:19,27,15,15,0,"fit: 2, efit: 7","fit: 2, efit: 7",,,,0,0,0,0,1,,
2025-12-09 16:48:01,27,15,15,0,"fit: 2, efit: 6","fit: 2, efit: 6",,,,0,0,0,0,1,,
2025-12-09 20:35:12,27,15,15,0,"fit: 2, efit: 5","fit: 2, efit: 5",,,,0,0,0,0,1,,
2025-12-10 00:00:30,27,15,15,0,"fit: 2, efit: 5","fit: 2, efit: 5",,,,0,0,0,0,1,,
2025-12-10 11:22:45,27,15,15,0,"fit: 2, efit: 4","fit: 2, efit: 4",,,,0,0,0,0,1,,
2025-12-10 16:46:21,27,15,15,0,"fit: 2, efit: 5","fit: 2, efit: 5",,,,0,0,0,0,1,,
2025-12-11 00:00:27,27,15,15,0,"fit: 2, efit: 5","fit: 2, efit: 5",,,,0,0,0,0,1,,
2025-12-11 08:31:29,27,15,15,0,"fit: 2, efit: 6","fit: 2, efit: 6",,,,0,0,0,0,1,,
